Experiment	Measurement	Replication	Module	Module Display Path	Name	Count	Mean	StdDev	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	incomingPacketLengths:vector	75	32 B	0 B	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	incomingDataRate:vector	300	640 bps	~ 1.110 36 kbps	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	outgoingPacketLengths:vector	75	32 B	0 B	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	outgoingDataRate:vector	300	640 bps	~ 1.110 36 kbps	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	droppedPacketLengthsQueueOverflow:vector	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	flowQueueingTime:vector	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	flowIncomingDataRate:vector	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	flowOutgoingDataRate:vector	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.inProgressFrames	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.inProgressFrames	queueingTime:vector	75	0.000 038	0	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.inProgressFrames	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.inProgressFrames	queueLength:vector	152	~ 0.493 421	~ 0.501 609	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.contention	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.contention	backoffPeriodGenerated:vector	75	~ 15.693 3	~ 9.191 61	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.contention	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.contention	backoffActive:vector	152	~ 0.493 421	~ 0.501 609	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.contention	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.contention	stateChanged:vector	1 214	~ 0.247 117	~ 0.658 426	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.recipientMacDataService	WlcApLab.sta[2].wlan[0].mac.dcf.recipientMacDataService	packetDropDuplicateDetected:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.recoveryProcedure	WlcApLab.sta[2].wlan[0].mac.dcf.recoveryProcedure	contentionWindowChanged:vector	1	31	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetSentToPeer:vector(packetBytes)	75	32	0	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetSentToPeerUnicast:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetSentToPeerMulticast:vector(packetBytes)	75	32	0	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetSentToPeerBroadcast:vector(packetBytes)	75	32	0	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetSentToPeerWithRetry:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetSentToPeerWithoutRetry:vector(packetBytes)	75	32	0	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetReceivedFromPeer:vector(packetBytes)	153	~ 32.392 2	~ 2.782 07	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetReceivedFromPeerUnicast:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetReceivedFromPeerMulticast:vector(packetBytes)	153	~ 32.392 2	~ 2.782 07	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetReceivedFromPeerBroadcast:vector(packetBytes)	153	~ 32.392 2	~ 2.782 07	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetReceivedFromPeerWithRetry:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetReceivedFromPeerWithoutRetry:vector(packetBytes)	153	~ 32.392 2	~ 2.782 07	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetDrop:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetDropNotAddressedToUs:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetDropQueueOverflow:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	packetDropRetryLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	frameSequenceActive:vector	152	~ 0.493 421	~ 0.501 609	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf	WlcApLab.sta[2].wlan[0].mac.dcf	datarateSelected:vector	75	2.4e7	0	
General		#0	WlcApLab.sta[2].wlan[0].mac.rx	WlcApLab.sta[2].wlan[0].mac.rx	nav:vector	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetSentToUpper:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetSentToLower:vector(packetBytes)	75	32	0	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetReceivedFromUpper:vector(packetBytes)	29	36	0	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetReceivedFromLower:vector(packetBytes)	153	~ 32.392 2	~ 2.782 07	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetDrop:vector(packetBytes)	29	36	0	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetDropIncorrectlyReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetDropNotAddressedToUs:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetDropQueueOverflow:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetDropRetryLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetDropDuplicateDetected:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].mac	WlcApLab.sta[2].wlan[0].mac	packetDropOther:vector(packetBytes)	29	36	0	
General		#0	WlcApLab.sta[2].wlan[0].radio	WlcApLab.sta[2].wlan[0].radio	radioMode:vector	153	~ 2.464 05	~ 0.573 839	
General		#0	WlcApLab.sta[2].wlan[0].radio	WlcApLab.sta[2].wlan[0].radio	receptionState:vector	457	~ 1.505 47	~ 1.118 27	
General		#0	WlcApLab.sta[2].wlan[0].radio	WlcApLab.sta[2].wlan[0].radio	transmissionState:vector	300	1	~ 0.708 288	
General		#0	WlcApLab.sta[2].wlan[0].radio	WlcApLab.sta[2].wlan[0].radio	radioChannel:vector	76	~ 0.078 947 4	~ 0.688 247	
General		#0	WlcApLab.sta[2].wlan[0]	WlcApLab.sta[2].wlan[0]	packetDropInterfaceDown:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0]	WlcApLab.sta[2].wlan[0]	packetDropNoCarrier:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].ipv4.ip	WlcApLab.sta[2].ipv4.ip	packetDropAddressResolutionFailed:vector(packetBytes)	1 381	1 228	0	
General		#0	WlcApLab.sta[2].ipv4.ip	WlcApLab.sta[2].ipv4.ip	packetDropHopLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].ipv4.ip	WlcApLab.sta[2].ipv4.ip	packetDropForwardingDisabled:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].ipv4.ip	WlcApLab.sta[2].ipv4.ip	packetDropNoInterfaceFound:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].ipv4.ip	WlcApLab.sta[2].ipv4.ip	packetDropNoRouteFound:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].ipv4.ip	WlcApLab.sta[2].ipv4.ip	packetDropUndefined:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].ipv4.arp	WlcApLab.sta[2].ipv4.arp	arpRequestSent:vector(packetBytes)	29	28	0	
General		#0	WlcApLab.sta[2].ipv4.arp	WlcApLab.sta[2].ipv4.arp	arpReplySent:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].udp	WlcApLab.sta[2].udp	packetSent:vector(packetBytes)	1 387	1 208	0	
General		#0	WlcApLab.sta[2].udp	WlcApLab.sta[2].udp	packetReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].udp	WlcApLab.sta[2].udp	passedUpPk:vector(count)	1	0	-	
General		#0	WlcApLab.sta[2].udp	WlcApLab.sta[2].udp	droppedPkWrongPort:vector(count)	1	0	-	
General		#0	WlcApLab.sta[2].udp	WlcApLab.sta[2].udp	droppedPkBadChecksum:vector(count)	1	0	-	
General		#0	WlcApLab.sta[2].app[0]	WlcApLab.sta[2].app[0]	packetReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].app[0]	WlcApLab.sta[2].app[0]	throughput:vector	300	0 bps	0 bps	
General		#0	WlcApLab.sta[2].app[0]	WlcApLab.sta[2].app[0]	packetSent:vector(packetBytes)	1 387	1 200	0	
General		#0	WlcApLab.sta[2].app[0]	WlcApLab.sta[2].app[0]	rcvdPkLifetime:vector	0	-	-	
General		#0	WlcApLab.sta[2].app[0]	WlcApLab.sta[2].app[0]	rcvdPkSeqNo:vector	0	-	-	
General		#0	WlcApLab.server.ethernet	WlcApLab.server.ethernet	encapPk:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ethernet	WlcApLab.server.ethernet	decapPk:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ethernet	WlcApLab.server.ethernet	pauseSent:vector	0	-	-	
General		#0	WlcApLab.server.lo[0].lo	WlcApLab.server.lo[0].lo	rcvdPkFromHl:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.lo[0].lo	WlcApLab.server.lo[0].lo	passedUpPk:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.lo[0]	WlcApLab.server.lo[0]	packetDropInterfaceDown:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.lo[0]	WlcApLab.server.lo[0]	packetDropNoCarrier:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	queueLength:vector	5	0 pk	0 pk	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	queueBitLength:vector	5	0 B	0 B	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	queueingTime:vector	0	-	-	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	incomingPacketLengths:vector	0	-	-	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	incomingDataRate:vector	300	0 bps	0 bps	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	outgoingPacketLengths:vector	0	-	-	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	outgoingDataRate:vector	300	0 bps	0 bps	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	droppedPacketLengthsQueueOverflow:vector	0	-	-	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	flowQueueingTime:vector	0	-	-	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	flowIncomingDataRate:vector	0	-	-	
General		#0	WlcApLab.server.eth[0].queue	WlcApLab.server.eth[0].queue	flowOutgoingDataRate:vector	0	-	-	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	txPk:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	rxPkOk:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	passedUpPk:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	txPausePkUnits:vector	0	-	-	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	rxPausePkUnits:vector	0	-	-	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	packetReceivedFromUpper:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	packetDropIncorrectlyReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	packetDropInterfaceDown:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.eth[0].mac	WlcApLab.server.eth[0].mac	packetDropNotAddressedToUs:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.eth[0]	WlcApLab.server.eth[0]	packetDropInterfaceDown:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.eth[0]	WlcApLab.server.eth[0]	packetDropNoCarrier:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.ip	WlcApLab.server.ipv4.ip	packetDropAddressResolutionFailed:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.ip	WlcApLab.server.ipv4.ip	packetDropHopLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.ip	WlcApLab.server.ipv4.ip	packetDropForwardingDisabled:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.ip	WlcApLab.server.ipv4.ip	packetDropNoInterfaceFound:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.ip	WlcApLab.server.ipv4.ip	packetDropNoRouteFound:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.ip	WlcApLab.server.ipv4.ip	packetDropUndefined:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.arp	WlcApLab.server.ipv4.arp	arpRequestSent:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.ipv4.arp	WlcApLab.server.ipv4.arp	arpReplySent:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.udp	WlcApLab.server.udp	packetSent:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.udp	WlcApLab.server.udp	packetReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.udp	WlcApLab.server.udp	passedUpPk:vector(count)	1	0	-	
General		#0	WlcApLab.server.udp	WlcApLab.server.udp	droppedPkWrongPort:vector(count)	1	0	-	
General		#0	WlcApLab.server.udp	WlcApLab.server.udp	droppedPkBadChecksum:vector(count)	1	0	-	
General		#0	WlcApLab.server.app[0]	WlcApLab.server.app[0]	packetReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.server.app[0]	WlcApLab.server.app[0]	throughput:vector	300	0 bps	0 bps	
General		#0	WlcApLab.server.app[0]	WlcApLab.server.app[0]	endToEndDelay:vector	0	-	-	
General		#0	WlcApLab.server.app[0]	WlcApLab.server.app[0]	rcvdPkSeqNo:vector	0	-	-	
